@relation train

@attribute p1 numeric
@attribute p2 numeric
@attribute p3 numeric
@attribute p4 numeric
@attribute p5 numeric
@attribute p6 numeric
@attribute p7 numeric
@attribute p8 numeric
@attribute p9 numeric
@attribute p10 numeric
@attribute p11 numeric
@attribute p12 numeric
@attribute p13 numeric
@attribute p14 numeric
@attribute p15 numeric
@attribute p16 numeric
@attribute p17 numeric
@attribute p18 numeric
@attribute p19 numeric
@attribute p20 numeric
@attribute p21 numeric
@attribute r {TRUE,FALSE}

@data
-0.027,-0.874394,-0.267356,-0.686006,0.902734,-0.948826,-1.33957,-1.142159,-0.551235,0.195866,-0.817477,-1.444303,-0.805304,0.322644,-1.399031,1.154137,0.931084,1.546097,-0.897425,0.056506,1.711606,FALSE
0.838048,-0.628192,0.923174,-0.599593,-0.320388,-1.163967,1.362947,-1.214548,0.247754,0.844861,0.790375,-1.155144,-0.028464,-1.36236,-0.52962,-0.807628,0.152465,-1.516134,-0.98307,2.209793,0.029913,FALSE
-0.199872,-1.194874,-0.567757,0.101222,-1.266449,-1.574784,-1.157248,-1.591789,5.084641,-0.857725,-1.044781,-1.45856,-0.3834,-0.738804,-1.967869,0.836225,1.20726,0.674176,0.273541,3.454997,1.400859,FALSE
0.466271,-0.202903,0.175658,-0.197574,2.372665,-2.023939,-0.172717,-1.03531,-1.385177,0.446051,2.345554,-1.395577,0.369257,-0.384663,-1.051821,-1.518496,0.153365,-2.90987,-0.490554,2.182156,-0.494082,FALSE
-0.803522,-0.960293,-1.539032,-0.815014,1.545343,-0.429482,-2.426206,-1.909385,-1.084854,2.060114,0.659995,-0.542911,0.065432,1.401286,-2.755186,-0.636776,0.22198,0.098095,-0.428877,1.041776,0.178974,TRUE
0.276603,0.305725,-1.214741,-2.099162,-0.440119,0.043538,-0.622959,-0.87204,0.56907,0.350342,-1.299848,-1.195763,0.000821,0.134054,-1.72441,-0.235333,-0.264094,-0.132218,-0.318754,4.180428,0.573798,FALSE
-0.735411,-0.07669,-0.604945,-0.73483,1.471072,-2.230088,-0.869585,2.489365,-0.023904,0.425254,1.427904,-1.967768,0.171939,-1.213045,-1.542088,-1.910022,0.640508,-2.009788,-0.981012,2.630114,0.635028,FALSE
0.026096,-0.455946,0.381787,-1.312655,1.319264,0.577836,1.941726,0.108165,-2.014032,4.568084,1.647923,-2.428313,0.319926,-0.345161,-2.03279,-1.950754,-1.589652,-0.643059,-2.707349,-0.479833,-1.140555,FALSE
0.833002,-0.463951,-0.449791,0.47559,-0.184033,-0.877048,1.101307,4.283303,-1.024006,0.096663,-0.404541,-0.968457,0.712399,-0.915006,-1.683094,-1.654419,-0.842216,-1.910132,-1.379692,0.45852,0.391635,FALSE
-0.3879,-1.296081,-0.860759,-0.877734,-0.124158,-0.486627,-0.857637,-1.021735,0.105166,0.840797,-0.134366,-0.275026,0.54002,-0.126918,-0.85269,0.749809,1.840004,-0.062676,-1.052807,0.390772,-0.19607,TRUE
0.137395,-0.686057,-0.905368,-1.257484,-0.764533,0.296901,-1.040635,0.550533,0.508797,0.371973,-0.680992,0.853448,0.495482,0.035436,0.042257,0.453153,-0.330024,1.764615,-0.342743,-1.46829,0.255717,TRUE
0.30762,-0.1164,-1.781949,0.143841,-1.081806,-0.783181,-1.738596,-1.1616,1.30252,-0.691391,-1.579779,0.831926,0.437472,-0.339139,-1.490742,0.840891,-0.051587,0.16499,5.234289,-0.310212,1.050354,TRUE
-0.033718,0.340133,1.117104,-1.263333,-0.472504,-1.160549,-0.328977,0.601385,1.039251,-0.104916,0.702163,-0.839148,0.346803,-0.445172,-1.128299,-0.848336,-1.235942,-0.287008,5.041795,0.481523,-0.552572,FALSE
-0.325281,-2.032065,-0.443099,-0.109098,0.27552,-0.981042,-1.025044,-2.543,0.631382,0.929487,0.632603,-0.967943,-0.176922,0.92419,-1.513584,0.404804,0.610832,-0.625993,-1.278972,0.386957,1.695609,TRUE
1.357383,2.243382,0.375813,-1.840999,0.210128,-0.998684,-1.699824,-1.371821,-1.453074,-0.208761,-1.99182,-1.250706,7.996415,1.64109,0.106173,-1.334993,-0.568296,-0.902913,-1.593883,-0.708695,-1.091261,TRUE
1.130299,-0.857729,0.160805,-0.794927,-0.520202,-1.055852,-0.008334,1.747938,1.243065,0.122429,0.394973,-1.650773,0.932179,-1.227128,-0.266031,-0.794771,-0.913996,1.362431,-0.087409,0.393122,-0.26013,FALSE
-0.530949,-2.082697,-1.284757,-0.663408,-0.56274,-1.075579,-0.934392,-1.821801,5.739572,1.208292,-1.074542,-1.077415,0.001926,-0.487694,-0.74529,1.410989,1.084165,-0.344753,-0.477238,1.236477,0.542967,TRUE
0.222205,-0.874793,3.703783,0.627663,0.736035,-1.225471,1.645545,1.389025,-0.19565,-0.308642,1.163322,-1.420953,0.844501,-0.943061,-1.168965,-1.763778,-1.707839,-0.907977,-0.231634,0.061167,-0.654851,FALSE
0.470823,-1.020508,0.504863,0.725332,-0.178029,0.040595,0.239274,0.347318,-0.209764,-0.459197,0.254775,-0.500343,-0.731659,-0.801829,-2.016341,-0.154521,-0.362532,-1.393502,-1.006111,0.415935,0.876203,TRUE
-1.053862,-1.239502,1.165652,-0.923162,0.562763,-1.641421,-1.248092,-1.835354,-1.106823,3.803389,0.915275,-1.295359,0.308555,1.034747,-2.197776,-0.797934,-0.506733,-2.861866,0.734312,2.832655,-0.873492,TRUE
-0.483681,-1.713115,-2.688988,-1.58324,4.848887,3.26605,-2.489448,-0.181511,-2.310036,1.238314,-1.766279,-0.914197,-0.269873,1.32018,-2.412619,0.364594,0.992135,-0.187779,-2.322,-0.950838,-0.487212,TRUE
0.273879,-0.957555,-1.486733,-1.187678,0.329346,-0.39809,-1.982535,-0.724684,0.192945,-0.038581,-1.344885,-0.056241,1.127055,0.352812,0.758825,1.262903,1.984559,-0.097261,-1.139516,-1.058931,0.572897,TRUE
0.864089,0.492129,-0.972026,-0.901119,-0.118655,-0.26086,-0.639595,0.160121,0.590381,0.31133,-0.040913,-0.750947,1.295044,-0.551588,-0.40745,-0.445457,-0.426113,0.124422,-1.905439,-0.009959,-0.40462,TRUE
0.132105,0.001757,0.090624,0.743592,-1.933825,-0.328352,0.068333,-0.805162,8.107843,-0.217435,0.114254,-0.510352,0.090254,-1.067699,-1.746232,-0.783596,-0.813427,0.899922,-0.977147,-0.254522,-0.496738,FALSE
1.228134,0.138355,0.513521,-1.094836,-0.054439,-0.998133,0.05354,1.017225,-0.341621,-0.411092,5.744279,-1.46743,0.773174,-0.657643,-1.87576,-2.692575,-1.140263,-0.569295,-0.670674,0.504916,0.030938,FALSE
4.07035,1.163686,0.031135,-1.474423,3.072644,0.136345,-1.271771,-1.082158,-1.4873,0.592651,-0.765477,-0.438126,-0.37287,0.796228,-1.696688,-1.774804,-0.792154,-1.814073,-1.382623,-0.760304,-1.258574,FALSE
-0.174514,0.667684,-1.684998,-0.30067,-0.911205,-0.938407,-1.595075,-0.207254,0.190512,0.350582,-0.189743,-0.589595,-0.749662,-0.442312,-1.080348,0.046957,0.863425,0.811966,4.244851,1.68314,-0.898907,FALSE
2.785926,-0.475969,0.89148,-1.02328,-0.304266,-1.642632,0.319281,1.316467,0.387468,-0.392379,0.776059,-1.424173,1.642478,-0.48463,-0.373735,-1.449752,-1.432935,0.45753,0.309678,-0.557188,0.312781,FALSE
-0.916191,0.083545,-1.433478,-0.290448,-0.182397,10.162413,-2.243975,-1.378247,-1.019396,-0.941356,-1.484893,-0.240643,-0.026569,-0.157272,-2.816698,-0.039415,0.154885,-0.341324,-0.306717,-0.787734,-0.621236,TRUE
1.697437,6.183636,0.176963,-1.276036,1.023124,0.073994,-1.853014,0.522549,-0.914395,-1.060479,-1.52917,-1.874945,2.358751,-0.438209,0.867285,-1.334246,-0.193936,-0.697576,-2.538765,-0.114792,-1.552517,FALSE
-0.783729,0.582705,-1.200713,-0.955367,0.639075,-0.42256,-1.30962,2.678101,-0.490284,0.033066,0.277586,0.058082,-1.405333,-1.015309,-1.391082,-0.652073,-0.866061,-1.261025,9.560154,0.183222,-0.429688,FALSE
1.419516,-0.571634,0.530377,1.950004,0.143583,-1.498336,1.074861,0.555784,0.098198,0.272313,0.703125,-1.648328,0.279468,-1.087779,-0.144435,-2.049673,-0.992085,-1.863412,-1.002888,0.036377,0.907927,FALSE
0.191999,-1.010194,1.841395,-1.004546,-0.841601,-1.561589,-0.284424,-0.721127,0.574867,-0.22077,-0.153018,-1.131186,-0.119511,-0.174069,-1.415304,-0.95956,-0.950597,-0.056578,0.892742,1.361778,2.953919,FALSE
0.609462,-0.484998,3.003123,-0.796985,0.660167,-1.278677,2.177573,0.338888,-0.647038,0.483312,2.415504,-1.350918,0.755349,-0.495324,-0.740116,-1.764847,-2.141008,0.449668,0.541681,-0.078237,-1.281937,FALSE
-0.249607,-0.524605,-0.563625,-1.102253,-0.309992,-0.801149,-1.120002,-0.859918,0.402057,1.01224,0.101307,-0.513461,0.217137,-0.693704,-0.867106,0.65177,0.830043,-0.973536,3.108614,0.044006,-0.44981,TRUE
-0.192867,-0.890392,0.220638,-1.178634,1.812846,0.168151,-2.215381,-2.254454,-2.018373,1.792819,0.635365,-0.077611,-1.056265,2.768893,-2.518272,-0.188266,1.337142,-2.624339,-0.36763,-0.33443,-0.501413,TRUE
0.601199,-0.88657,-0.651397,-0.702325,-0.802701,0.463345,-2.168553,-2.501807,-1.271788,-1.168615,-1.442533,-0.117304,-1.708911,-1.077237,-0.6787,1.837338,10.533507,-1.027511,-0.814095,-0.888778,1.629751,TRUE
0.610949,-0.741431,1.074072,-0.810911,-1.850224,-0.099776,5.708809,0.142928,-0.436181,2.540406,1.104964,-1.922409,1.950381,-1.101064,-1.384743,-2.098364,-0.942766,-0.631795,0.603911,0.441017,-1.208783,FALSE
1.161723,3.869051,-0.797246,-0.194182,-0.03059,-0.196559,-0.570387,1.667448,-0.089484,-0.712662,0.225742,-1.869616,-0.225399,-0.719254,-0.668453,-0.952012,-0.094799,-1.440101,-0.637473,0.427347,-0.602415,FALSE
-1.099918,-0.586662,-0.793006,-0.354519,0.4135,-1.474848,-0.962758,-1.42625,-0.945242,2.14783,0.110835,-0.899101,-0.089048,0.717361,-1.697507,-0.513221,-0.544743,-1.225016,-0.169628,5.947199,-1.075565,TRUE
0.163777,0.354165,-1.383918,-0.592707,0.921662,0.088279,-1.636349,-1.445489,-0.551683,-0.01114,-1.154581,0.056851,-0.571639,0.117133,-0.341401,2.301807,0.942809,-1.873867,2.642699,-0.791742,-0.036181,TRUE
0.920469,0.053594,1.020331,-0.455911,-0.56043,-1.418846,0.303577,-0.069096,1.872063,-0.09687,1.072574,-1.729179,1.635156,-0.219487,0.347446,-1.146458,-1.941221,0.013705,0.007233,1.152778,-0.814283,FALSE
0.301494,-0.619565,-1.540093,-0.571552,1.701153,-0.644717,-1.402608,-0.53701,-0.011697,0.857915,-0.526268,-1.996206,-0.438299,0.311221,-0.865732,-0.211232,0.33132,0.621594,0.332333,1.451342,-0.167607,FALSE
1.58462,-1.32271,-1.426675,0.941288,1.06269,-0.383765,-1.395296,-2.05804,-0.708645,-0.672424,-0.613865,0.033573,-0.128161,-0.941698,0.529926,3.142186,3.06496,-0.850438,-1.652568,-1.64222,0.187199,TRUE
-0.297732,-0.148235,0.164535,9.335871,0.095993,-0.494579,-0.214483,-1.130709,0.686419,-0.388634,0.586203,-0.646986,-0.785629,-0.206055,-1.571243,-1.289401,-1.28525,-1.100849,-1.375073,-0.27171,-1.583928,FALSE
-0.023691,-0.280866,-0.529837,-0.288354,-0.007705,-0.729241,-1.755196,-1.90136,0.755661,0.194889,-0.114795,-0.072116,-0.660083,0.975378,-2.333091,0.507357,0.637464,-1.306305,0.83181,1.479695,0.282913,TRUE
0.480078,0.465929,-1.445681,0.051105,1.119652,-1.591074,-1.018924,0.23942,1.955804,-0.144998,-0.205419,-0.985602,0.285468,-0.975406,0.08976,-0.371248,0.231994,1.068282,-1.336256,1.611932,-1.666742,FALSE
0.14724,0.054421,0.160467,-1.495312,0.518882,-0.600334,-0.489433,1.908851,-0.980514,-0.091141,1.784059,-0.384795,0.947449,-1.396004,-1.084093,-0.691237,-0.116034,-1.250082,2.425623,0.151951,-0.906887,FALSE
0.547291,-1.183111,-2.051931,-2.116565,1.275985,1.390061,-2.006602,-0.48641,-1.243291,0.941658,-1.961627,-0.376693,0.823673,0.90415,-0.377869,1.515776,1.097013,-0.417621,-2.301449,-0.824881,0.676236,TRUE
-0.467224,-1.364215,-0.32624,1.529405,-1.501597,-0.916017,-0.720874,-0.925225,6.31355,-0.906878,0.113571,0.701367,0.07812,-2.291344,-2.383352,0.698792,0.571581,0.937255,-1.319309,0.233172,0.325288,TRUE
0.037334,-1.084965,-1.007321,-1.260455,0.897514,0.292531,-0.833255,-1.948636,-0.735223,-0.021727,-1.322008,0.092595,-0.56559,6.316835,-0.951011,-0.092365,0.255805,-1.925982,-1.574465,-1.216102,-0.071341,TRUE
-1.098073,-2.425778,-1.916668,-2.226262,1.450695,-0.369405,-1.261843,0.35308,-0.450623,-1.064329,-2.303441,-0.698735,1.918931,-1.033239,1.112124,2.490585,1.251778,0.668553,-2.224434,-1.411942,4.227261,TRUE
2.452305,2.381917,-0.142526,-0.506822,0.970244,-0.228295,0.068606,-0.959727,-1.24634,-0.423683,-1.812968,-1.352359,3.345399,0.739403,-0.384049,-1.832351,-0.816126,-1.678245,-1.489261,0.33299,-1.17641,FALSE
-0.612879,0.031477,0.256371,-0.484681,-2.28336,-0.720081,1.119248,0.421521,1.07963,-1.493434,0.09547,-0.750369,-0.117046,-0.814576,-1.696327,-0.387176,-0.389259,-0.690696,7.938566,3.748013,-0.036429,FALSE
3.076271,0.878883,1.654043,-2.542795,1.521739,-1.833528,-0.896454,-1.374883,-1.002894,-0.310871,2.263592,-2.48156,0.53674,0.012091,-2.659245,-2.332451,-0.71191,-1.217503,-0.866511,3.043047,-0.187422,FALSE
-0.499505,-1.789121,4.74301,-0.572365,0.774128,-2.038845,0.084104,5.508801,0.32427,0.572423,0.33303,-1.478991,0.505545,-1.609199,-1.763582,-1.359635,-1.416478,-1.571448,-0.869502,-0.678129,0.579116,FALSE
0.715014,-0.751483,0.811559,-0.993732,0.030625,-1.618126,0.887538,-0.24382,2.087953,-0.265202,0.343194,-2.400582,1.28534,-0.994276,0.042968,-0.348574,-0.718279,-0.119744,0.879674,-0.064568,1.173977,FALSE
-0.260817,-1.425146,0.442313,0.678675,-1.597939,-1.245707,-0.117658,-1.431693,10.316889,-0.532555,0.13018,-0.469637,-0.182743,-1.283405,-1.616589,-0.058484,-0.634902,0.402021,-0.744316,0.591566,0.802334,TRUE
-0.053916,-1.399996,-0.620192,-0.875568,0.38061,-1.703565,-0.986335,-1.932295,-0.186173,1.662305,1.978591,-0.624773,-0.085252,0.098294,-0.536882,-1.0329,0.874169,-1.132303,0.618527,2.502258,-0.480969,TRUE
-0.021474,-0.758998,-0.310151,0.40495,0.813387,-0.513713,-1.439798,-1.417608,-1.048911,0.262649,0.061134,-0.157231,-0.055937,0.354478,0.134053,1.390691,1.105991,-2.133597,-0.729014,-0.297556,0.53606,TRUE
0.86982,-1.286608,0.141028,-0.886779,0.534165,-1.381238,-0.747571,-1.597771,0.806862,-0.254514,-0.961677,-0.068055,-0.990331,-0.735534,-0.263416,1.047671,0.852539,0.100595,1.051195,-1.225916,1.970401,TRUE
-1.167724,-0.946702,-0.809852,4.42375,0.607811,0.2134,-0.704596,-0.553312,-0.878775,0.28798,3.016677,-0.491111,-0.680096,-0.785772,-0.649045,1.538962,-0.089203,-1.420511,-0.955891,-0.901035,-1.800899,TRUE
0.402281,-1.918649,-1.6298,-1.641051,0.787438,-0.450525,-1.381587,-0.59354,-0.67652,0.647096,-1.62925,-0.670239,1.723866,0.740305,-0.109528,1.395672,1.139446,2.664517,-1.947096,-0.778142,-0.210828,TRUE
-0.092986,-1.904281,1.969454,-0.296581,-0.735621,-1.029725,-0.860409,-1.464319,1.124377,0.353958,1.632896,-0.969999,0.642915,-0.496459,-2.682377,0.44703,1.050666,-1.951125,-0.255418,0.934084,0.304003,TRUE
-0.381769,-1.013746,-0.563646,1.918152,2.029935,-0.890259,-0.036995,-2.263207,1.400925,-0.929656,0.303624,1.564722,-0.459183,-0.74444,0.993986,-0.087466,-0.681417,-0.594597,-1.317112,1.05899,-1.274022,FALSE
1.886125,-0.832707,-1.674161,-1.291639,1.062282,0.530379,-1.768605,-0.98631,-0.637811,0.475238,-1.259066,-0.117175,0.427417,0.739552,-0.992957,1.100657,0.934238,-0.073318,-2.024048,-0.71597,-0.221444,TRUE
-0.295581,-0.113173,-0.700815,-0.849152,-1.441047,-0.931479,-0.574113,-1.189923,2.470799,0.04569,-0.217338,-1.081898,-0.166321,-0.651578,-1.384883,-0.021447,0.508866,1.005686,-0.003904,3.58796,0.489085,FALSE
-0.340721,-0.22511,0.429251,0.108828,-1.31363,-1.275858,2.384444,-1.217001,0.084285,-0.401614,1.123233,-0.936112,0.404597,-0.928119,-0.386747,-1.639913,-0.56113,-1.445191,-0.312764,5.831921,-0.103074,FALSE
0.084161,-1.726022,-0.123888,0.626509,0.476566,0.046085,-0.968827,-1.513871,-1.495917,1.418717,0.305728,-0.589153,-0.915201,3.783471,-1.718277,-1.014737,-0.531814,-1.891313,-1.00693,-0.12255,-0.461123,TRUE
0.609061,-0.606636,-0.791121,-1.224436,-0.125136,-0.848163,-1.384967,-1.429079,-0.271418,0.806256,-1.233872,-1.148326,-0.220194,-0.618673,-2.103721,1.701705,1.545041,0.575928,2.059324,2.209636,-0.472817,TRUE
-0.149903,-0.678417,1.260205,6.020875,0.721799,-1.327298,-0.276006,-0.115463,-0.456861,-0.284379,0.898279,-0.220564,-0.360246,-0.226905,-2.044588,-2.07601,-1.380287,-1.477745,-0.2245,0.490863,-1.501277,FALSE
-0.773819,-1.983037,-0.118128,2.587131,0.061038,-1.601961,-0.848322,-1.469507,0.02769,1.179366,0.744096,-1.11991,-1.011129,0.64469,-0.59921,0.175476,0.674125,-1.823226,0.012804,1.039785,0.362047,TRUE
0.313295,-0.619383,-1.683181,-0.560532,-0.121962,-1.199218,-2.13799,-2.689947,0.322116,0.319025,-0.638478,-0.782702,-1.071965,0.636901,-2.350914,1.641117,4.889951,-0.821643,-0.239479,3.300767,-0.202915,TRUE
-0.823102,-2.422369,2.750066,-0.209103,0.505339,-2.166214,1.070604,-1.773571,-0.861741,2.399329,2.95108,-1.18076,0.373507,-0.503707,-1.621801,-1.992124,-0.012216,-2.344938,1.844975,2.075014,-0.634551,TRUE
-0.115332,-0.769479,0.13578,-0.271504,0.545412,-0.813624,-1.536528,-1.066953,-0.473335,1.184768,0.594539,0.237653,-0.555009,0.871089,-2.153232,-0.654005,0.431798,-1.536062,-0.33922,0.830272,-0.440324,TRUE
-0.074029,-0.17674,-0.124122,-0.277354,0.700277,-1.062586,-0.600169,-1.351067,-0.726975,0.321814,0.204331,-0.532475,-0.415383,0.106704,-0.835247,0.331456,1.961882,-2.024546,-1.239099,1.380725,-0.145728,TRUE
2.032399,0.737323,0.096152,-0.762645,2.389798,-1.058425,-0.603301,-0.958047,-0.822966,0.435133,-0.675852,-1.235748,-0.392701,0.213699,-0.179751,-0.74507,0.08968,-0.975156,-0.599212,-0.267309,-0.890045,FALSE
-0.848438,-0.258533,-0.674495,-0.751234,-0.08996,-1.828683,0.448307,-1.726542,-0.764419,2.158278,0.354821,-1.519606,-0.441974,-0.290581,-1.991389,-1.040732,-0.234976,-1.283933,0.192555,9.727125,-1.690375,TRUE
0.607912,-1.221404,-1.033206,-0.037953,0.721712,-1.026564,-1.378539,-1.8123,-0.988769,0.120547,0.54594,-0.259145,0.52124,-0.399524,-1.299621,0.586785,2.769372,-0.966365,-1.158338,1.091291,-0.302093,TRUE
-0.659679,1.195724,-1.348459,-0.620571,1.057747,0.404839,-1.62884,-1.338571,-0.257461,0.859929,-0.241937,0.010755,0.461723,0.840448,-1.003045,0.411099,-0.021628,-1.137349,-1.732277,-0.053186,-0.102123,TRUE
-0.136053,-2.001961,-0.674706,0.026457,-0.620571,-0.399895,-1.190917,-1.533439,0.365163,-0.249947,0.21946,-0.614432,0.643512,-0.403394,-0.372153,1.758127,1.697229,-0.639216,-0.132444,0.096879,1.111272,TRUE
-0.382379,-1.319353,-0.651318,-0.576859,1.102405,0.600087,-1.453734,-2.402204,-0.464507,-0.051198,-0.422047,-0.006901,-0.404579,4.591073,-2.056993,-0.201279,0.96227,-2.177137,-0.908175,-1.160647,0.084384,TRUE
2.398554,-0.645567,0.341073,1.201394,2.152256,0.99517,0.604402,-2.924218,-1.017786,-0.347373,0.540475,-0.660129,-0.840159,1.435414,-2.423551,-1.268318,-1.038658,-2.150237,-2.027737,0.21311,-0.581256,FALSE
0.2862,-1.566419,-0.912352,0.236913,0.373105,-0.851862,-1.50135,-1.015478,-0.520136,0.097914,-1.108829,-0.611977,-0.359769,-0.652142,0.330685,3.681565,2.823741,-0.940062,-0.933364,-0.943362,0.451492,TRUE
-0.463327,-0.219223,-1.029322,1.311321,2.82081,-1.936495,-1.200717,-0.019822,-1.158978,0.036748,0.205953,-1.368037,0.261563,-0.105594,-1.514296,-0.887648,-0.128708,-0.855542,-2.062755,2.89179,0.001479,FALSE
-0.192812,-1.650451,-0.40187,-0.14903,-0.352982,-1.526877,-0.710971,-1.644779,3.25768,0.297382,-0.695757,-1.440115,0.282646,0.348628,-2.886054,3.3515,0.669715,-0.884539,-0.492995,2.359231,-0.567043,TRUE
-1.064866,-0.590496,-0.127938,-1.01523,3.601403,-1.61964,-1.064828,-1.834151,-0.416245,0.681466,0.109715,-1.632917,-0.389841,0.884493,0.683995,-1.697249,-0.203958,-2.63826,-0.180331,2.747667,1.212051,FALSE
1.257063,0.206345,-0.498014,-0.249878,-0.917376,-1.058676,-0.607091,-0.308351,5.556874,-0.726743,-0.38381,-1.991666,-0.376321,-1.095156,-1.039208,-0.454706,0.147521,-0.243919,-0.71208,2.354809,0.105368,FALSE
0.780125,-0.675989,-0.14577,0.958521,0.747452,-1.885329,-1.723033,-2.286484,3.258623,-0.680248,1.400939,-0.214268,0.305975,0.592653,-1.735575,-0.920766,-0.836975,-2.123702,-0.275151,1.35706,0.604435,TRUE
-0.137789,-1.353111,0.84737,1.92197,-1.545985,-1.544089,2.661002,-2.244997,1.652674,1.038347,2.250489,-0.487997,-0.104485,-0.895698,-1.284663,-0.65993,-0.202913,0.531928,-0.141803,0.675737,-1.043541,TRUE
-0.951123,0.699035,-1.923421,-0.985986,7.036964,-0.476227,-1.580184,-0.833486,-1.804303,0.745948,-0.329227,-0.901575,-0.4933,0.520714,-1.759383,-0.68636,0.007021,0.38889,-1.156182,0.589979,-1.581811,FALSE
0.957683,-0.432926,1.602239,-0.412721,-0.748302,-2.428194,0.944761,-1.224506,1.058656,-0.283862,3.748268,-1.234649,-0.033218,-0.770055,-0.302835,-1.514865,-0.543947,-0.491069,0.758972,3.416861,-1.046536,FALSE
6.007242,-0.469524,1.334056,-2.250886,0.919145,-2.531755,-0.666365,-1.851294,-1.218858,-0.169121,1.762876,-2.454632,1.942075,0.242662,-1.1518,-1.595922,-1.430523,-1.234433,-1.164422,2.051024,-0.150849,FALSE
1.87597,-0.259685,-0.272142,-0.939141,-0.852017,-0.162359,0.552931,-0.506799,-0.446307,0.699391,1.265005,-1.383613,0.82047,-0.017553,-2.219379,-1.943611,-0.603984,0.439477,-0.015026,1.790256,-1.427812,FALSE
-0.166018,-2.581549,-0.971391,-0.588282,-1.123777,1.235594,-1.674431,0.143791,1.172593,-0.978366,-2.308803,-0.203702,0.078584,-1.663195,-1.693765,3.005326,2.543826,1.094312,-1.985145,-1.235835,3.093707,TRUE
1.057872,-1.363988,-1.209775,-1.785702,0.594608,0.451824,-2.784632,-1.845173,-1.366489,1.687842,-1.578197,-0.386855,-1.178942,0.88311,-1.648621,1.303517,3.337332,-0.591623,-0.966314,-0.70154,1.451622,TRUE
-0.055026,-1.470664,2.462442,-0.123466,-0.334439,-2.249353,2.575647,1.556279,-1.138771,1.570892,2.49767,-2.080601,0.596447,-1.983606,1.833955,-1.384438,-0.944558,-1.595899,0.449522,1.553548,0.168442,FALSE
0.725758,-0.819168,-2.013704,-2.102181,2.253067,1.626138,-1.630007,0.972017,-0.364555,1.081967,-0.072653,-2.021401,-1.018058,-0.442144,-2.545286,-1.19832,-0.495608,-0.745362,-0.122638,2.190855,0.649238,FALSE
0.160266,-1.114916,0.56841,0.316952,-0.084554,-0.850964,-0.337085,-1.71366,-0.154061,0.268876,-0.132294,-0.284689,-1.357834,0.565237,-2.088382,0.55102,1.084914,-2.755698,1.099406,0.518271,1.296999,TRUE
-0.86074,-0.455452,-0.375838,-0.461443,0.461799,-1.265414,-1.58189,-0.408694,0.700566,-0.261229,0.527107,-0.95486,-1.51756,1.38654,-2.001556,0.109977,0.717432,-2.826642,-0.076224,2.621581,1.785858,TRUE
0.340044,-1.117819,-0.332314,-1.028012,0.332367,-0.178874,-1.514025,-1.15512,-0.560014,0.839983,-0.048217,0.158947,-0.10952,0.20431,-1.158995,0.278003,1.598864,-1.625233,-0.788163,-0.685092,0.746012,TRUE
0.111025,-1.322994,-0.37435,0.098648,-0.592397,-0.549682,0.105625,-2.530627,3.601723,-0.134792,-0.116212,-1.053175,-0.496806,1.425195,-1.232375,1.23661,0.673302,-0.809017,-1.424516,0.055007,0.442124,TRUE
-1.678648,-2.501392,2.296508,-0.279379,0.418512,-1.974927,1.068762,-1.967849,-1.267157,4.971849,4.696585,-1.502282,0.45842,-0.328081,-2.47912,-2.378588,-0.847961,-2.517724,0.808937,2.6126,-1.85485,TRUE
-0.226437,-1.063996,-0.003178,4.307509,-1.282358,-0.37392,1.586003,-0.146548,-0.179659,0.117396,0.789644,-0.680749,-0.887151,-1.149699,-1.499371,0.874456,0.095352,-1.096371,-0.89149,-0.003705,-0.78076,TRUE
0.813795,-0.823454,-0.024993,-0.333664,0.106589,-1.217032,0.045412,0.204716,0.030919,0.704485,0.10102,-1.671472,0.887522,0.087987,-1.930515,-1.304464,-0.787872,0.209974,0.541191,1.317006,-0.793283,FALSE
0.214053,-1.499384,-0.236643,1.863151,-1.013528,-0.765887,-0.183695,-1.323658,0.580222,0.103401,1.829578,-0.932132,0.400197,-0.749304,-1.149959,0.365155,0.829656,-0.647883,-1.181251,0.875381,-0.151148,TRUE
0.042351,-0.735295,-1.620793,-1.072764,-0.472598,-0.094992,-0.907075,-0.107646,3.182694,-0.109025,-0.860692,0.188359,0.796128,-0.073149,0.442318,1.062616,0.533173,-0.019168,-0.516273,-1.220066,0.247328,TRUE
-1.657464,-0.570426,-0.887388,-1.773196,0.003866,-1.633333,0.626386,-1.269225,-0.446601,2.640021,-0.085117,-1.485675,-0.2647,-0.683564,-1.855868,-0.770096,0.27451,-1.565753,1.382189,8.729513,-1.236911,TRUE
